event_type,gbtt_timestamp,original_loc_stanox,planned_timestamp,timetable_variation,original_loc_timestamp,current_train_id,delay_monitoring_point,next_report_run_time,reporting_stanox,actual_timestamp,correction_ind,event_source,train_file_address,platform,division_code,train_terminated,train_id,offroute_ind,variation_status,train_service_code,toc_id,loc_stanox,auto_expected,direction_ind,route,planned_event_type,next_report_stanox,line_ind
DEPARTURE,,,2023-05-27 01:29:30,0,,,true,4,46272,2023-05-27 01:29:00,false,MANUAL,MMM,,40,false,486J251027,false,ON TIME,53693903,40,46272,true,,,DEPARTURE,46273,
DEPARTURE,2023-05-27 04:13:00,,2023-05-27 04:13:00,0,,,true,4,87637,2023-05-27 04:13:00,false,AUTOMATIC,, 2,88,false,879W12M327,false,ON TIME,22729000,88,87637,true,UP,UP,DEPARTURE,87631,S
DEPARTURE,,,2023-05-27 04:15:00,1,,,false,3,00000,2023-05-27 04:14:00,false,AUTOMATIC,,,71,false,785L43M327,false,EARLY,25450000,71,76481,true,UP,UP,DEPARTURE,76401,
DEPARTURE,2023-05-27 04:26:00,,2023-05-27 04:26:30,17,,,true,2,49200,2023-05-27 04:09:00,false,MANUAL,MKS,,09,false,494M45C227,false,EARLY,54606070,09,49200,false,,,DEPARTURE,49211,
DEPARTURE,,,2023-05-27 04:55:00,41,,,false,2,00000,2023-05-27 04:14:00,false,AUTOMATIC,MH3,,09,false,516M93C926,false,EARLY,57620470,09,56101,true,DOWN,DOWN,DEPARTURE,27265,E
DEPARTURE,,,2023-05-27 06:04:00,111,,,true,9,69300,2023-05-27 04:13:00,false,AUTOMATIC,MCY,,42,false,744Q031926,false,EARLY,53693803,42,69300,true,DOWN,DOWN,DEPARTURE,66436,W
DEPARTURE,,,2023-05-27 04:18:00,4,,,true,5,77086,2023-05-27 04:14:00,false,AUTOMATIC,MK5,,05,false,796F05C327,false,EARLY,59430444,05,77086,true,UP,UP,DEPARTURE,76481,R
DEPARTURE,,,2023-05-27 04:30:00,17,,,true,2,45106,2023-05-27 04:13:00,false,AUTOMATIC,MMU, 5,09,false,234L40C227,false,EARLY,54606070,09,45106,true,UP,UP,DEPARTURE,45121,I
ARRIVAL,2023-05-27 04:14:00,,2023-05-27 04:14:00,1,,,true,1,52074,2023-05-27 04:15:00,false,AUTOMATIC,, 4,30,false,529I31M427,false,LATE,22215003,30,52074,true,DOWN,DOWN,ARRIVAL,52078,D
DEPARTURE,,,2023-05-27 04:51:30,37,,,false,4,00000,2023-05-27 04:14:00,false,AUTOMATIC,MQE,,54,false,494M07C427,false,EARLY,55460180,54,49154,true,UP,UP,DEPARTURE,49145,S
ARRIVAL,,,2023-05-27 04:25:00,10,,,true,10,86083,2023-05-27 04:15:00,false,AUTOMATIC,MN1,,54,false,866G141427,false,EARLY,54761100,54,86083,true,,,ARRIVAL,86080,
ARRIVAL,2023-05-27 04:13:00,,2023-05-27 04:13:30,1,,,false,1,00000,2023-05-27 04:14:00,false,AUTOMATIC,, 3,88,false,629W13M327,false,LATE,22720000,88,63305,true,UP,UP,ARRIVAL,63405,
ARRIVAL,2023-05-27 04:15:00,,2023-05-27 04:14:30,0,,,true,1,51009,2023-05-27 04:14:00,false,AUTOMATIC,, 1,79,false,512D01M427,false,ON TIME,24936004,79,51009,true,UP,UP,ARRIVAL,51011,
ARRIVAL,2023-05-27 04:13:00,,2023-05-27 04:13:00,2,,,true,1,71040,2023-05-27 04:15:00,false,AUTOMATIC,, 9,29,false,702K00M327,false,LATE,22209000,29,71040,true,UP,UP,ARRIVAL,72003,
ARRIVAL,,,2023-05-27 04:15:00,0,,,true,1,23421,2023-05-27 04:15:00,false,AUTOMATIC,MIL,,05,false,494E45C826,false,ON TIME,52407540,05,23421,true,,,ARRIVAL,23118,
DEPARTURE,,,2023-05-27 04:14:00,0,,,true,4,32111,2023-05-27 04:14:00,false,AUTOMATIC,, 1,20,false,161P06M227,false,ON TIME,21734000,20,32111,true,UP,UP,DEPARTURE,32210,B
DEPARTURE,2023-05-27 04:52:00,,2023-05-27 04:52:00,38,,,true,10,42012,2023-05-27 04:14:00,false,AUTOMATIC,MGS, 2,05,false,864M781726,false,EARLY,52407529,05,42012,true,DOWN,DOWN,DEPARTURE,32581,
DEPARTURE,,,2023-05-27 04:10:00,4,,,true,8,88711,2023-05-27 04:14:00,false,AUTOMATIC,MK8,,05,false,886Y01C327,false,LATE,57120820,05,88711,true,UP,UP,DEPARTURE,88466,
DEPARTURE,2023-05-27 04:07:00,,2023-05-27 04:07:00,7,,,true,2,87701,2023-05-27 04:14:00,false,AUTOMATIC,, 3,88,false,629W09M227,false,LATE,22720000,88,87701,true,DOWN,DOWN,DEPARTURE,87704,F
DEPARTURE,,,2023-05-27 04:16:30,2,,,false,4,00000,2023-05-27 04:14:00,false,AUTOMATIC,MDU, 6,09,false,074L81CY26,false,EARLY,54606070,09,72021,true,UP,UP,DEPARTURE,72229,R
DEPARTURE,2023-05-27 04:09:00,,2023-05-27 04:09:30,5,,,true,1,57412,2023-05-27 04:14:00,false,AUTOMATIC,,,28,false,575B02M427,false,LATE,22270000,28,57412,true,DOWN,DOWN,DEPARTURE,57406,P
ARRIVAL,2023-05-27 04:12:00,,2023-05-27 04:12:00,4,,,true,,57403,2023-05-27 04:16:00,false,AUTOMATIC,, 7,28,true,575B02M427,false,LATE,22270000,28,57403,true,UP,UP,DESTINATION,,
DEPARTURE,,,2023-05-27 04:38:00,25,,,false,2,00000,2023-05-27 04:13:00,false,AUTOMATIC,MUB, 1,09,false,864M621427,false,EARLY,54606070,09,86495,true,UP,UP,DEPARTURE,86087,
DEPARTURE,2023-05-27 04:02:00,,2023-05-27 04:02:30,12,,,false,2,00000,2023-05-27 04:14:00,false,AUTOMATIC,, 3,86,false,745T24M427,false,LATE,25905000,86,74271,true,UP,UP,DEPARTURE,74260,U
DEPARTURE,,,2023-05-27 05:25:00,71,,,false,8,00000,2023-05-27 04:14:00,false,MANUAL,MIV,,05,false,494M34C027,false,EARLY,52407529,05,59127,,,,DEPARTURE,59021,
ARRIVAL,2023-05-27 04:17:00,,2023-05-27 04:16:30,1,,,false,2,00000,2023-05-27 04:15:00,false,AUTOMATIC,, 3,88,false,629W15M327,false,EARLY,22720000,88,62422,true,UP,UP,ARRIVAL,62423,
ARRIVAL,2023-05-27 04:18:00,,2023-05-27 04:15:00,0,,,true,,52051,2023-05-27 04:15:00,false,AUTOMATIC,, 2,30,true,879I26M327,false,ON TIME,22218000,30,52051,true,UP,UP,DESTINATION,,
ARRIVAL,2023-05-27 04:37:00,,2023-05-27 04:37:00,21,,,true,,73000,2023-05-27 04:16:00,false,AUTOMATIC,, 9,25,true,735D10M427,false,EARLY,25507005,25,73000,true,UP,UP,DESTINATION,,
ARRIVAL,,,2023-05-27 04:18:00,3,,,true,3,47412,2023-05-27 04:15:00,false,AUTOMATIC,,,21,false,521B98M327,false,EARLY,21911000,21,47412,true,,,ARRIVAL,47342,
DEPARTURE,2023-05-27 04:14:00,,2023-05-27 04:14:00,0,,,false,1,00000,2023-05-27 04:14:00,false,AUTOMATIC,, 1,30,false,879I28M427,false,ON TIME,22218000,30,52088,true,UP,UP,DEPARTURE,52084,
DEPARTURE,,,2023-05-27 04:21:30,6,,,true,3,52054,2023-05-27 04:15:00,false,AUTOMATIC,MKD,,09,false,174L88C926,false,EARLY,54606070,09,52054,true,DOWN,DOWN,DEPARTURE,52045,D
DEPARTURE,,,2023-05-27 04:21:00,7,,,true,11,16480,2023-05-27 04:14:00,false,AUTOMATIC,MJX,,05,false,156D97C127,false,EARLY,51426930,05,16480,true,UP,UP,DEPARTURE,23103,M
ARRIVAL,,,2023-05-27 06:27:30,132,,,true,132,65553,2023-05-27 04:15:00,false,AUTOMATIC,MM1,,54,false,663Q981926,false,EARLY,54761000,54,65553,true,,,ARRIVAL,65561,
ARRIVAL,2023-05-27 03:54:00,,2023-05-27 03:54:00,21,,,true,1,43211,2023-05-27 04:15:00,false,AUTOMATIC,MI9, 2,42,false,573Q81C926,false,LATE,52495112,42,43211,true,DOWN,DOWN,ARRIVAL,43222,
ARRIVAL,2023-05-27 04:55:00,,2023-05-27 04:55:00,97,,,true,,49139,2023-05-27 03:18:00,false,MANUAL,MKC,,54,true,664L292726,false,EARLY,55460180,54,49139,false,,,DESTINATION,,
ARRIVAL,2023-05-27 04:07:00,,2023-05-27 04:07:00,31,,,true,,49139,2023-05-27 03:36:00,false,MANUAL,MG5,,54,true,664L23C826,false,EARLY,55460180,54,49139,false,,,DESTINATION,,
ARRIVAL,,,2023-05-27 04:40:00,24,,,true,24,12001,2023-05-27 04:16:00,false,AUTOMATIC,MAK,,35,false,721S26M926,false,EARLY,23556003,35,12001,true,,,ARRIVAL,04838,
DEPARTURE,,,2023-05-27 04:31:30,17,,,false,11,00000,2023-05-27 04:14:00,false,AUTOMATIC,MKS,,09,false,494M45C227,false,EARLY,54606070,09,49223,true,UP,UP,DEPARTURE,49302,
ARRIVAL,2023-05-27 04:16:00,,2023-05-27 04:16:00,0,,,true,1,53223,2023-05-27 04:16:00,false,AUTOMATIC,, 1,88,false,451P79M327,false,ON TIME,22727100,88,53223,true,UP,UP,ARRIVAL,53227,
DEPARTURE,,,2023-05-27 04:28:30,14,,,false,4,00000,2023-05-27 04:14:00,false,AUTOMATIC,,,20,false,325J49M427,false,EARLY,21733000,20,31339,true,UP,UP,DEPARTURE,31510,S
ARRIVAL,2023-05-27 04:17:00,,2023-05-27 04:17:00,2,,,true,3,63201,2023-05-27 04:15:00,false,AUTOMATIC,, 4,88,false,879W08M227,false,EARLY,22729000,88,63201,true,DOWN,DOWN,ARRIVAL,62423,
DEPARTURE,2023-05-27 04:14:00,,2023-05-27 04:14:00,0,,,false,1,00000,2023-05-27 04:14:00,false,AUTOMATIC,, 3,88,false,629W13M327,false,ON TIME,22720000,88,63305,true,UP,UP,DEPARTURE,63405,F
ARRIVAL,2023-05-27 04:16:00,,2023-05-27 04:15:30,0,,,false,2,00000,2023-05-27 04:15:00,false,AUTOMATIC,, 3,88,false,629W13M327,false,ON TIME,22720000,88,63405,true,UP,UP,ARRIVAL,63451,
DEPARTURE,,,2023-05-27 04:25:00,11,,,true,7,86083,2023-05-27 04:14:00,false,AUTOMATIC,MN1, 1,54,false,866G141427,false,EARLY,54761100,54,86083,true,UP,UP,DEPARTURE,86080,M
DEPARTURE,2023-05-27 04:31:00,,2023-05-27 04:31:30,18,,,false,2,00000,2023-05-27 04:13:00,false,AUTOMATIC,,,88,false,535P041427,false,EARLY,22788002,88,53101,true,UP,UP,DEPARTURE,53104,
ARRIVAL,2023-05-27 04:33:00,,2023-05-27 04:33:30,18,,,true,18,53104,2023-05-27 04:15:00,false,AUTOMATIC,, 2,88,false,535P041427,false,EARLY,22788002,88,53104,true,UP,UP,ARRIVAL,53221,
DEPARTURE,,,2023-05-27 04:15:30,0,,,false,8,00000,2023-05-27 04:15:00,false,AUTOMATIC,,,88,false,629T01M427,false,ON TIME,22720000,88,62016,true,UP,UP,DEPARTURE,62201,F
DEPARTURE,,,2023-05-27 01:01:30,0,,,true,8,46261,2023-05-27 01:01:00,false,MANUAL,MMM,,40,false,486J251027,false,ON TIME,53693903,40,46261,true,,,DEPARTURE,46264,
DEPARTURE,2023-05-27 04:13:00,,2023-05-27 04:13:00,1,,,false,1,00000,2023-05-27 04:14:00,false,AUTOMATIC,, 2,30,false,529I29M327,false,LATE,22215003,30,52090,true,DOWN,DOWN,DEPARTURE,87566,
ARRIVAL,2023-05-27 04:22:00,,2023-05-27 04:22:00,6,,,true,22,81109,2023-05-27 04:16:00,false,AUTOMATIC,, 1,25,false,813G62M427,false,EARLY,25390003,25,81109,true,UP,UP,ARRIVAL,81107,1
DEPARTURE,2023-05-27 04:15:00,,2023-05-27 04:15:00,1,,,true,3,32000,2023-05-27 04:14:00,false,AUTOMATIC,,12,23,false,325N50M427,false,EARLY,12974820,23,32000,true,UP,UP,DEPARTURE,32009,S
DEPARTURE,,,2023-05-27 04:15:00,1,,,false,8,00000,2023-05-27 04:14:00,false,AUTOMATIC,MGJ, 1,54,false,254L212726,false,EARLY,55460180,54,46276,true,UP,UP,DEPARTURE,46277,
ARRIVAL,,,2023-05-27 04:09:00,7,,,true,1,18479,2023-05-27 04:16:00,false,AUTOMATIC,MCE,,05,false,156M26C926,false,LATE,52155420,05,18479,true,,,ARRIVAL,32105,
DEPARTURE,,,2023-05-27 04:18:00,4,,,true,3,47412,2023-05-27 04:14:00,false,AUTOMATIC,, 1,21,false,521B98M327,false,EARLY,21911000,21,47412,true,DOWN,DOWN,DEPARTURE,47342,D
ARRIVAL,,,2023-05-27 04:33:00,18,,,false,18,00000,2023-05-27 04:15:00,false,AUTOMATIC,MN4,,09,false,174L83C027,false,EARLY,54606070,09,26104,true,,,ARRIVAL,44017,
DEPARTURE,,,2023-05-27 04:15:00,1,,,true,5,23421,2023-05-27 04:14:00,false,AUTOMATIC,MIL, 4,05,false,494E45C826,false,EARLY,52407540,05,23421,true,DOWN,DOWN,DEPARTURE,23118,L
ARRIVAL,2023-05-27 04:11:00,,2023-05-27 04:10:00,5,,,false,1,00000,2023-05-27 04:15:00,false,AUTOMATIC,, 2,71,false,401H77M327,false,LATE,22345000,71,35701,true,DOWN,DOWN,ARRIVAL,35555,
ARRIVAL,,,2023-05-27 04:25:30,3,,,false,1,00000,2023-05-27 04:28:00,false,AUTOMATIC,,,29,false,702K00M327,false,LATE,22209000,29,72021,true,,,ARRIVAL,72268,
DEPARTURE,,,2023-05-27 04:16:00,1,,,true,3,23303,2023-05-27 04:15:00,false,AUTOMATIC,MFK,,54,false,494E28CZ26,false,EARLY,55460180,54,23303,true,UP,UP,DEPARTURE,23405,Y
DEPARTURE,,,2023-05-27 03:35:30,40,,860E15C726,true,1,23475,2023-05-27 04:15:00,false,AUTOMATIC,M6S,,54,false,866E15C726,false,LATE,54761000,54,23475,true,DOWN,DOWN,DEPARTURE,23305,L
ARRIVAL,,,2023-05-27 04:14:30,1,,,true,1,76072,2023-05-27 04:15:00,false,AUTOMATIC,MCI,,05,false,796M11C027,false,LATE,59430641,05,76072,true,,,ARRIVAL,76076,
ARRIVAL,2023-05-27 04:16:00,,2023-05-27 04:15:30,0,,,false,1,00000,2023-05-27 04:15:00,false,AUTOMATIC,, 1,21,false,501K01M427,false,ON TIME,21943001,21,50321,true,UP,UP,ARRIVAL,50324,
ARRIVAL,2023-05-27 04:22:00,,2023-05-27 04:22:00,6,,,true,,52741,2023-05-27 04:16:00,false,AUTOMATIC,, 2,21,true,515B02M427,false,EARLY,21916400,21,52741,true,UP,UP,DESTINATION,,
DEPARTURE,2023-05-27 04:15:00,,2023-05-27 04:15:00,0,,,true,2,87920,2023-05-27 04:15:00,false,AUTOMATIC,, 4,88,false,879W14M427,false,ON TIME,22729000,88,87920,true,UP,UP,DEPARTURE,87921,F
DEPARTURE,2023-05-27 04:16:00,,2023-05-27 04:16:30,2,,,true,5,53221,2023-05-27 04:14:00,false,AUTOMATIC,, 1,88,false,535D01M327,false,EARLY,21788001,88,53221,true,UP,UP,DEPARTURE,53223,S
ARRIVAL,2023-05-27 04:16:00,,2023-05-27 04:15:30,1,,,true,1,52084,2023-05-27 04:16:00,false,AUTOMATIC,, 5,30,false,879I28M427,false,LATE,22218000,30,52084,true,UP,UP,ARRIVAL,52082,U
ARRIVAL,,,2023-05-27 04:18:00,2,,,true,2,76401,2023-05-27 04:16:00,false,AUTOMATIC,,,71,false,785L43M327,false,EARLY,25450000,71,76401,true,,,ARRIVAL,76398,
ARRIVAL,2023-05-27 04:14:00,,2023-05-27 04:14:00,0,,,true,,40001,2023-05-27 04:14:00,false,MANUAL,,,71,true,405V91M427,false,ON TIME,25450000,71,40001,false,,,DESTINATION,,
DEPARTURE,2023-05-27 04:13:00,,2023-05-27 04:13:00,1,,,true,5,73216,2023-05-27 04:14:00,false,AUTOMATIC,,,33,false,735P02M427,false,LATE,21381008,33,73216,true,UP,UP,DEPARTURE,73218,U
DEPARTURE,2023-05-27 00:11:00,,2023-05-27 00:11:00,0,,,true,5,50049,2023-05-27 00:11:00,false,MANUAL,,,21,false,505F17M027,false,ON TIME,21945001,21,50049,true,,,DEPARTURE,50048,
ARRIVAL,2023-05-27 00:41:00,,2023-05-27 00:41:00,0,,,true,4,50049,2023-05-27 00:41:00,false,MANUAL,,,21,false,503F34M027,false,ON TIME,21890002,21,50049,true,,,ARRIVAL,50037,
DEPARTURE,2023-05-27 00:45:00,,2023-05-27 00:45:00,0,,,true,2,50049,2023-05-27 00:45:00,false,MANUAL,,,21,false,503F34M027,false,ON TIME,21890002,21,50049,true,,,DEPARTURE,50037,
ARRIVAL,2023-05-27 00:45:00,,2023-05-27 00:45:00,0,,,true,,50049,2023-05-27 00:45:00,false,MANUAL,,,21,true,505F01M027,false,ON TIME,21945001,21,50049,true,,,DESTINATION,,
DEPARTURE,2023-05-27 01:09:00,,2023-05-27 01:09:00,0,,,true,5,50049,2023-05-27 01:09:00,false,MANUAL,,,21,false,505F68M127,false,ON TIME,21945001,21,50049,true,,,DEPARTURE,50048,
ARRIVAL,2023-05-27 01:20:00,,2023-05-27 01:20:00,0,,,true,,50049,2023-05-27 01:20:00,false,MANUAL,,,21,true,505F51M127,false,ON TIME,21945001,21,50049,true,,,DESTINATION,,
DEPARTURE,,,2023-05-27 02:35:00,0,,,true,2,50049,2023-05-27 02:35:00,false,MANUAL,,,21,false,505F56M227,false,ON TIME,21945001,21,50049,true,,,DEPARTURE,50038,
ARRIVAL,,,2023-05-27 04:16:30,0,,,true,1,54238,2023-05-27 04:16:00,false,AUTOMATIC,,,88,false,542R98M427,false,ON TIME,21788001,88,54238,true,,,ARRIVAL,54103,
ARRIVAL,2023-05-27 04:16:00,,2023-05-27 04:16:00,0,,,false,1,00000,2023-05-27 04:16:00,false,AUTOMATIC,, 4,29,false,702N00M427,false,ON TIME,22209000,29,70215,true,UP,UP,ARRIVAL,70261,
DEPARTURE,,,2023-05-27 04:40:00,25,,,true,2,12001,2023-05-27 04:15:00,false,AUTOMATIC,MAK, 2,35,false,721S26M926,false,EARLY,23556003,35,12001,true,DOWN,DOWN,DEPARTURE,04838,M
ARRIVAL,,,2023-05-27 04:39:30,23,,,true,23,50105,2023-05-27 04:16:00,false,AUTOMATIC,MQB,,54,false,494M18C327,false,EARLY,55460180,54,50105,true,,,ARRIVAL,50211,
DEPARTURE,2023-05-27 04:15:00,,2023-05-27 04:15:30,0,,,true,4,79701,2023-05-27 04:15:00,false,AUTOMATIC,, 2,25,false,791L01M327,false,ON TIME,25375002,25,79701,true,UP,UP,DEPARTURE,79783,M
ARRIVAL,2023-05-27 02:40:00,,2023-05-27 02:40:00,0,,,true,,50049,2023-05-27 02:40:00,false,MANUAL,,,21,true,505F56M227,false,ON TIME,21945001,21,50049,true,,,DESTINATION,,
DEPARTURE,2023-05-27 04:15:00,,2023-05-27 04:15:00,0,,,true,2,51009,2023-05-27 04:15:00,false,AUTOMATIC,, 1,79,false,512D01M427,false,ON TIME,24936004,79,51009,true,UP,UP,DEPARTURE,51011,U
DEPARTURE,,,2023-05-27 04:40:00,25,,,false,7,00000,2023-05-27 04:15:00,false,MANUAL,MKM,,54,false,796M76C926,false,EARLY,55463485,54,76354,,,,DEPARTURE,76355,
DEPARTURE,,,2023-05-27 04:50:00,35,,,true,4,81107,2023-05-27 04:15:00,false,AUTOMATIC,MAS,,09,false,494V36C826,false,EARLY,54606070,09,81107,true,DOWN,DOWN,DEPARTURE,81109,D
DEPARTURE,2023-05-27 04:14:00,,2023-05-27 04:14:00,1,,,true,1,74023,2023-05-27 04:15:00,false,AUTOMATIC,, 1,25,false,732R05M327,false,LATE,25506005,25,74023,true,DOWN,DOWN,DEPARTURE,74024,D
DEPARTURE,2023-05-27 04:15:00,,2023-05-27 04:15:00,0,,,true,1,52074,2023-05-27 04:15:00,false,AUTOMATIC,, 4,30,false,529I31M427,false,ON TIME,22215003,30,52074,true,DOWN,DOWN,DEPARTURE,52078,D
ARRIVAL,,,2023-05-27 04:19:00,3,,,true,3,51722,2023-05-27 04:16:00,false,AUTOMATIC,,,21,false,525H011327,false,EARLY,21916400,21,51722,true,,,ARRIVAL,51720,
DEPARTURE,,,2023-05-27 04:52:00,38,,420C02C427,true,5,37011,2023-05-27 04:14:00,false,MANUAL,MU2,,97,false,426C02C427,false,EARLY,95998090,97,37011,true,,,DEPARTURE,37003,
ARRIVAL,2023-05-27 04:40:00,,2023-05-27 04:40:30,24,,,true,26,86087,2023-05-27 04:16:00,false,AUTOMATIC,MUB, 1,09,false,864M621427,false,EARLY,54606070,09,86087,true,UP,UP,ARRIVAL,86017,
DEPARTURE,2023-05-27 04:30:00,,2023-05-27 04:30:00,15,,,true,3,84090,2023-05-27 04:15:00,false,MANUAL,,,25,false,845C40M427,false,EARLY,25474001,25,84090,false,,,DEPARTURE,84095,
DEPARTURE,,,2023-05-27 04:34:00,19,,,false,9,00000,2023-05-27 04:15:00,false,AUTOMATIC,MG9,,54,false,174L39C926,false,EARLY,55460180,54,45173,true,UP,UP,DEPARTURE,45201,S
ARRIVAL,,,2023-05-27 05:21:00,65,,,true,65,54238,2023-05-27 04:16:00,false,AUTOMATIC,,,88,false,545T01M527,false,EARLY,21788001,88,54238,true,,,ARRIVAL,54245,
DEPARTURE,2023-05-27 03:58:00,,2023-05-27 03:58:00,1,,,true,4,88729,2023-05-27 03:59:00,false,MANUAL,MK8,,05,false,886Y01C327,false,LATE,57120820,05,88729,false,,,DEPARTURE,88740,
DEPARTURE,,,2023-05-27 05:35:30,79,,490R12C527,false,3,00000,2023-05-27 04:16:00,false,AUTOMATIC,MT5,,09,false,494R12C527,false,EARLY,54606070,09,49160,true,UP,UP,DEPARTURE,49157,S
ARRIVAL,2023-05-27 02:22:00,,2023-05-27 02:22:00,93,,460O36CZ26,true,,88730,2023-05-27 03:55:00,false,MANUAL,M6P,,54,true,466O36CZ26,false,LATE,54761000,54,88730,false,,,DESTINATION,,
ARRIVAL,2023-05-27 04:08:00,,2023-05-27 04:08:00,29,,,true,122,45095,2023-05-27 03:39:00,false,MANUAL,MGA,,54,false,254L20C127,false,EARLY,55460180,54,45095,false,,,ARRIVAL,45097,
DEPARTURE,,,2023-05-27 03:02:30,74,,,true,8,42302,2023-05-27 04:16:00,false,AUTOMATIC,MAR,,09,false,494M53CZ26,false,LATE,54606070,09,42302,true,DOWN,DOWN,DEPARTURE,42155,S
DEPARTURE,,,2023-05-27 06:27:30,132,,,true,3,65553,2023-05-27 04:15:00,false,AUTOMATIC,MM1, 2,54,false,663Q981926,false,EARLY,54761000,54,65553,true,UP,UP,DEPARTURE,65561,S
DEPARTURE,,,2023-05-27 04:39:30,24,,,true,10,50105,2023-05-27 04:15:00,false,AUTOMATIC,MQB, 1,54,false,494M18C327,false,EARLY,55460180,54,50105,true,UP,UP,DEPARTURE,50211,U
ARRIVAL,,,2023-05-27 04:16:30,0,,,true,1,52736,2023-05-27 04:16:00,false,AUTOMATIC,,,21,false,521B00M427,false,ON TIME,21911000,21,52736,true,,,ARRIVAL,51955,
DEPARTURE,,,2023-05-27 04:14:30,1,,,true,7,76072,2023-05-27 04:15:00,false,AUTOMATIC,MCI, 2,05,false,796M11C027,false,LATE,59430641,05,76072,true,UP,UP,DEPARTURE,76076,
DEPARTURE,,,2023-05-27 04:16:30,1,,,true,3,54238,2023-05-27 04:15:00,false,AUTOMATIC,, 6,88,false,542R98M427,false,EARLY,21788001,88,54238,true,DOWN,DOWN,DEPARTURE,54103,1
DEPARTURE,,,2023-05-27 04:09:00,6,,,true,7,18479,2023-05-27 04:15:00,false,AUTOMATIC,MCE, 2,05,false,156M26C926,false,LATE,52155420,05,18479,true,UP,UP,DEPARTURE,32105,M
DEPARTURE,,,2023-05-27 04:21:00,5,,,false,2,00000,2023-05-27 04:16:00,false,AUTOMATIC,,,20,false,185B63M427,false,EARLY,11817020,20,18034,true,UP,UP,DEPARTURE,18037,G
DEPARTURE,,,2023-05-27 04:38:00,22,,,false,1,00000,2023-05-27 04:16:00,false,AUTOMATIC,MFE,,09,false,664L69C127,false,EARLY,54606070,09,52038,true,DOWN,DOWN,DEPARTURE,52219,D
DEPARTURE,,,2023-05-27 04:19:00,4,,,true,1,51722,2023-05-27 04:15:00,false,AUTOMATIC,, 3,21,false,525H011327,false,EARLY,21916400,21,51722,true,DOWN,DOWN,DEPARTURE,51720,D
DEPARTURE,,,2023-05-27 04:18:00,3,,,true,2,76401,2023-05-27 04:15:00,false,AUTOMATIC,, 4,71,false,785L43M327,false,EARLY,25450000,71,76401,true,UP,UP,DEPARTURE,76398,
DEPARTURE,,,2023-05-27 04:19:00,3,,,false,1,00000,2023-05-27 04:16:00,false,AUTOMATIC,, 4,65,false,365A05M427,false,EARLY,22112002,65,36170,true,DOWN,DOWN,DEPARTURE,36056,F
DEPARTURE,,,2023-05-27 04:07:00,9,,,true,15,15866,2023-05-27 04:16:00,false,AUTOMATIC,M94,,35,false,011M16MZ26,false,LATE,23558003,35,15866,true,UP,UP,DEPARTURE,15883,M
DEPARTURE,2023-05-27 04:16:00,,2023-05-27 04:16:00,0,,,true,2,54001,2023-05-27 04:16:00,false,AUTOMATIC,, 1,88,false,532Y91M427,false,ON TIME,21723000,88,54001,true,UP,UP,DEPARTURE,54008,S
DEPARTURE,,,2023-05-27 04:36:00,20,,,false,1,00000,2023-05-27 04:16:00,false,AUTOMATIC,ME2,,09,false,424S59CP26,false,EARLY,54606070,09,15885,true,DOWN,DOWN,DEPARTURE,15883,M
DEPARTURE,,,2023-05-27 04:31:30,18,,,true,2,26108,2023-05-27 04:13:00,false,MANUAL,MN4,,09,false,174L83C027,false,EARLY,54606070,09,26108,false,,,DEPARTURE,26104,
DEPARTURE,2023-05-27 04:14:00,,2023-05-27 04:14:00,1,,,true,5,81109,2023-05-27 04:15:00,false,AUTOMATIC,, 2,25,false,813G111427,false,LATE,25390003,25,81109,true,UP,UP,DEPARTURE,81107,2
ARRIVAL,,,2023-05-27 04:52:30,35,,,true,35,73663,2023-05-27 04:17:00,false,AUTOMATIC,MG3,,54,false,564O191826,false,EARLY,55460180,54,73663,true,,,ARRIVAL,73775,
ARRIVAL,2023-05-27 04:17:00,,2023-05-27 04:16:30,0,,,false,1,00000,2023-05-27 04:16:00,false,AUTOMATIC,, 2,30,false,529I31M427,false,ON TIME,22215003,30,52078,true,DOWN,DOWN,ARRIVAL,52080,
DEPARTURE,,,2023-05-27 04:09:30,7,,,true,3,87704,2023-05-27 04:16:00,false,AUTOMATIC,, 2,88,false,629W09M227,false,LATE,22720000,88,87704,true,DOWN,DOWN,DEPARTURE,87801,
DEPARTURE,,,2023-05-27 04:22:30,6,,,false,5,00000,2023-05-27 04:16:00,false,AUTOMATIC,,,20,false,321P05M227,false,EARLY,21734000,20,17182,true,DOWN,DOWN,DEPARTURE,17149,M
ARRIVAL,,,2023-05-27 04:18:30,1,,,false,1,00000,2023-05-27 04:17:00,false,AUTOMATIC,,,28,false,575C08M427,false,EARLY,22150007,28,57435,true,,,ARRIVAL,56598,
ARRIVAL,2023-05-27 04:17:00,,2023-05-27 04:17:00,1,,,true,1,51011,2023-05-27 04:16:00,false,AUTOMATIC,, 1,79,false,512D01M427,false,EARLY,24936004,79,51011,true,UP,UP,ARRIVAL,51013,
DEPARTURE,2023-05-27 04:18:00,,2023-05-27 04:18:00,2,,,false,3,00000,2023-05-27 04:16:00,false,AUTOMATIC,,,80,false,885Y881427,false,EARLY,24604004,80,88503,true,DOWN,DOWN,DEPARTURE,88481,
